Zeitstempel;Ladezustand [%];Solarproduktion [W];Batterie Laden [W];Batterie Entladen [W];Netzeinspeisung [W];Netzbezug [W];"Summe ext. Produktion
  [W]";Summe Produktion [W];Hausverbrauch [W];Wallbox_Gewächshaus Laden [W];Summe Verbrauch [W];Abregelungsgrenze [W];PV (geschätzt) [W];BHKW (geschätzt) [W]
12.09.2023 23:00:00;12;0;0;4971;0;1590;0;0;6084;0,0;6084;31584;0;0
13.09.2023 00:00:00;0;0;0;2769;0;3468;0;0;5962;0,0;5962;31462;0;0
13.09.2023 01:00:00;0;0;0;14;0;3869;0;0;3869;0,0;3869;29369;0;0
13.09.2023 02:00:00;0;0;0;14;0;3938;0;0;3938;0,0;3938;29438;0;0
13.09.2023 03:00:00;0;0;0;14;0;4035;0;0;4035;0,0;4035;29535;0;0
13.09.2023 04:00:00;0;0;0;14;0;4462;0;0;4462;0,0;4462;29962;0;0
13.09.2023 05:00:00;4;0;513;13;5;7004;2663;2663;9108;0,0;9108;34608;0;5300
13.09.2023 06:00:00;5;0;889;814;7;94;5107;5107;4991;0,0;4991;30491;0;5300
13.09.2023 07:00:00;4;0;672;868;7;4606;5199;5199;9840;0,0;9840;35340;5199;0
13.09.2023 08:00:00;0;0;569;1014;9;1775;2373;2373;4455;0,0;4455;29955;2373;0
13.09.2023 09:00:00;4;0;497;5;0;4065;710;710;4233;0,0;4233;29733;710;0
13.09.2023 10:00:00;5;0;0;15;0;2376;748;748;3124;0,0;3124;28624;748;0
13.09.2023 11:00:00;5;0;9;15;4;2385;1284;1284;3652;0,0;3652;29152;1284;0
13.09.2023 12:00:00;6;0;161;13;28;1156;2137;2137;3089;0,0;3089;28589;2137;0
13.09.2023 13:00:00;16;0;2710;134;3297;211;5323;5323;936;0,0;936;26436;5323;0
13.09.2023 14:00:00;35;0;4142;0;5648;0;7419;7419;0;0,0;0;25500;7419;0
13.09.2023 15:00:00;29;0;1130;2401;419;66;2310;2310;3197;0,0;3197;28697;2310;0
13.09.2023 16:00:00;20;0;133;1609;9;8;2070;2070;3421;0,0;3421;28921;2070;0
13.09.2023 17:00:00;20;0;1127;1130;1039;70;3640;3640;2498;0,0;2498;27998;3640;0
13.09.2023 18:00:00;35;0;3097;0;447;8;7068;7068;3305;0,0;3305;28805;7068;0
13.09.2023 19:00:00;42;0;1378;1;26;10;5847;5847;4363;0,0;4363;29863;0;5300
13.09.2023 20:00:00;34;0;88;2016;9;292;3230;3230;5248;0,0;5248;30748;0;5300
13.09.2023 21:00:00;9;0;0;4906;0;1353;0;0;5797;0,0;5797;31297;0;0
13.09.2023 22:00:00;0;0;0;2093;0;3899;0;0;5781;0,0;5781;31281;0;0
13.09.2023 23:00:00;0;0;0;14;0;4447;0;0;4447;0,0;4447;29947;0;0
14.09.2023 00:00:00;0;0;0;14;0;4630;0;0;4630;0,0;4630;30130;0;0
14.09.2023 01:00:00;0;0;0;14;0;4783;0;0;4783;0,0;4783;30283;0;0
14.09.2023 02:00:00;0;0;0;14;0;3963;0;0;3963;0,0;3963;29463;0;0
14.09.2023 03:00:00;0;0;0;14;0;3971;0;0;3971;0,0;3971;29471;0;0
14.09.2023 04:00:00;0;0;0;14;0;4030;0;0;4030;0,0;4030;29530;0;0
14.09.2023 05:00:00;4;0;899;7;18;2095;2820;2820;3933;0,0;3933;29433;0;5300
14.09.2023 06:00:00;9;0;977;79;12;16;5104;5104;4136;0,0;4136;29636;0;5300
14.09.2023 07:00:00;10;0;672;511;25;29;5116;5116;4866;0,0;4866;30366;5116;0
14.09.2023 08:00:00;0;0;318;2329;17;43;2146;2146;3978;0,0;3978;29478;2146;0
14.09.2023 09:00:00;4;0;578;58;0;3683;1266;1266;4374;0,0;4374;29874;1266;0
14.09.2023 10:00:00;5;0;60;15;15;966;2367;2367;3240;0,0;3240;28740;2367;0
14.09.2023 11:00:00;13;0;1952;50;105;34;3789;3789;1672;0,0;1672;27172;3789;0
14.09.2023 12:00:00;31;0;4105;0;2869;11;6070;6070;0;0,0;0;25500;6070;0
14.09.2023 13:00:00;49;0;3983;0;5914;2;6731;6731;0;0,0;0;25500;6731;0
14.09.2023 14:00:00;66;0;4148;0;13524;0;11686;11686;0;0,0;0;25500;11686;0
14.09.2023 15:00:00;84;0;4155;0;11957;0;11165;11165;0;0,0;0;25500;11165;0
14.09.2023 16:00:00;98;0;3392;0;10585;1;10200;10200;0;0,0;0;25500;10200;0
14.09.2023 17:00:00;100;0;415;13;9670;1;7634;7634;0;0,0;0;25500;7634;0
14.09.2023 18:00:00;99;0;0;19;6575;4;8831;8831;2258;0,0;2258;27758;8831;0
14.09.2023 19:00:00;99;0;0;20;5238;1;5645;5645;496;0,0;496;25996;0;5300
14.09.2023 20:00:00;99;0;0;68;1949;32;5167;5167;3296;0,0;3296;28796;0;5300
14.09.2023 21:00:00;90;0;0;2162;262;191;3045;3045;4939;0,0;4939;30439;0;5300
14.09.2023 22:00:00;69;0;0;4929;0;964;0;0;5457;0,0;5457;30957;0;0
14.09.2023 23:00:00;46;0;0;4946;0;323;0;0;4816;0,0;4816;30316;0;0
15.09.2023 00:00:00;24;0;0;4794;2;1377;0;0;5724;0,0;5724;31224;0;0
15.09.2023 01:00:00;2;0;0;4887;2;8;0;0;4432;0,0;4432;29932;0;0
15.09.2023 02:00:00;0;0;0;424;0;3855;0;0;4224;0,0;4224;29724;0;0
15.09.2023 03:00:00;0;0;0;14;0;2348;0;0;2348;0,0;2348;27848;0;0
15.09.2023 04:00:00;0;0;0;14;0;3037;0;0;3037;0,0;3037;28537;0;0
15.09.2023 05:00:00;5;0;714;13;9;5660;2764;2764;7647;0,0;7647;33147;0;5300
15.09.2023 06:00:00;11;0;2107;642;9;15;5119;5119;3486;0,0;3486;28986;0;5300
15.09.2023 07:00:00;3;0;758;2562;17;2093;5130;5130;8713;0,0;8713;34213;5130;0
15.09.2023 08:00:00;5;0;156;15;5;6293;2809;2809;8930;0,0;8930;34430;2809;0
15.09.2023 09:00:00;5;0;0;15;0;8460;648;648;9108;0,0;9108;34608;648;0
15.09.2023 10:00:00;10;0;1033;10;697;3037;3661;3661;4888;0,0;4888;30388;3661;0
15.09.2023 11:00:00;27;0;4106;0;2540;5;10600;10600;3611;0,0;3611;29111;10600;0
15.09.2023 12:00:00;46;0;4146;0;6113;0;13604;13604;3000;0,0;3000;28500;13604;0
15.09.2023 13:00:00;64;0;4151;0;8914;0;15144;15144;1737;0,0;1737;27237;15144;0
15.09.2023 14:00:00;81;0;4119;0;4492;9;12538;12538;3601;0,0;3601;29101;12538;0
15.09.2023 15:00:00;97;0;3703;2;3107;5;10686;10686;3602;0,0;3602;29102;10686;0
15.09.2023 16:00:00;99;0;1178;610;4238;95;8530;8530;3707;0,0;3707;29207;8530;0
15.09.2023 17:00:00;100;0;292;61;1594;7;6866;6866;5016;0,0;5016;30516;6866;0
15.09.2023 18:00:00;89;0;0;2684;11;109;4113;4113;6704;0,0;6704;32204;4113;0
15.09.2023 19:00:00;70;0;0;4380;8;240;5627;5627;9880;0,0;9880;35380;0;5300
15.09.2023 20:00:00;63;0;996;2206;11;859;4610;4610;6419;0,0;6419;31919;0;5300
15.09.2023 21:00:00;41;0;0;4956;0;5079;0;0;9574;0,0;9574;35074;0;0
15.09.2023 22:00:00;18;0;0;4967;0;4845;0;0;9339;0,0;9339;34839;0;0
15.09.2023 23:00:00;0;0;0;4059;0;5723;0;0;9387;0,0;9387;34887;0;0
16.09.2023 00:00:00;0;0;0;14;0;9398;0;0;9398;0,0;9398;34898;0;0
16.09.2023 01:00:00;0;0;0;14;0;2285;0;0;2285;0,0;2285;27785;0;0
16.09.2023 02:00:00;0;0;0;14;0;2362;0;0;2362;0,0;2362;27862;0;0
16.09.2023 03:00:00;0;0;0;14;0;2513;0;0;2513;0,0;2513;28013;0;0
16.09.2023 04:00:00;0;0;0;14;0;2952;0;0;2952;0,0;2952;28452;0;0
16.09.2023 05:00:00;5;0;705;13;9;5643;2746;2746;7623;0,0;7623;33123;0;5300
16.09.2023 06:00:00;11;0;2162;645;10;15;5203;5203;3516;0,0;3516;29016;0;5300
16.09.2023 07:00:00;3;0;662;2488;11;2696;5114;5114;9337;0,0;9337;34837;5114;0
16.09.2023 08:00:00;0;0;483;1061;8;4855;2194;2194;7472;0,0;7472;32972;2194;0
16.09.2023 09:00:00;2;0;486;0;0;7972;560;560;7987;0,0;7987;33487;560;0
16.09.2023 10:00:00;5;0;133;12;0;5054;1541;1541;6449;0,0;6449;31949;1541;0
16.09.2023 11:00:00;7;0;480;51;173;688;5366;5366;5392;0,0;5392;30892;5366;0
16.09.2023 12:00:00;6;0;1234;993;54;53;8220;8220;7815;0,0;7815;33315;8220;0
16.09.2023 13:00:00;24;0;4072;0;1895;6;9801;9801;3493;0,0;3493;28993;9801;0
16.09.2023 14:00:00;43;0;4065;0;1615;6;10595;10595;4580;0,0;4580;30080;10595;0
16.09.2023 15:00:00;58;0;3315;0;3414;13;9285;9285;2304;0,0;2304;27804;9285;0
16.09.2023 16:00:00;64;0;2366;781;1948;21;7708;7708;3942;0,0;3942;29442;7708;0
16.09.2023 17:00:00;59;0;1198;2252;160;363;5528;5528;6504;0,0;6504;32004;5528;0
16.09.2023 18:00:00;56;0;1270;1691;497;12;7076;7076;6786;0,0;6786;32286;7076;0
16.09.2023 19:00:00;71;0;3196;0;139;9;5929;5929;2365;0,0;2365;27865;0;5300
16.09.2023 20:00:00;79;0;1679;0;8;9;5154;5154;3397;0,0;3397;28897;0;5300
16.09.2023 21:00:00;79;0;959;1280;9;115;3531;3531;3816;0,0;3816;29316;0;5300
16.09.2023 22:00:00;57;0;0;4529;4;662;0;0;4796;0,0;4796;30296;0;0
16.09.2023 23:00:00;38;0;0;4111;6;126;0;0;3892;0,0;3892;29392;0;0
17.09.2023 00:00:00;20;0;0;3841;4;141;0;0;3670;0,0;3670;29170;0;0
17.09.2023 01:00:00;2;0;0;3828;4;4;0;0;3517;0,0;3517;29017;0;0
17.09.2023 02:00:00;0;0;0;661;0;2975;0;0;3564;0,0;3564;29064;0;0
17.09.2023 03:00:00;0;0;0;14;0;3637;0;0;3637;0,0;3637;29137;0;0
17.09.2023 04:00:00;0;0;0;14;0;2956;0;0;2956;0,0;2956;28456;0;0
17.09.2023 05:00:00;3;0;597;11;32;2492;1255;1255;3075;0,0;3075;28575;0;0
17.09.2023 06:00:00;12;0;1933;69;11;14;5205;5205;3230;0,0;3230;28730;0;0
17.09.2023 07:00:00;21;0;1887;0;8;8;5105;5105;3116;0,0;3116;28616;5105;0
17.09.2023 08:00:00;22;0;988;787;7;8;2660;2660;2353;0,0;2353;27853;2660;0
17.09.2023 09:00:00;16;0;283;1314;28;67;1000;1000;1938;0,0;1938;27438;1000;0
17.09.2023 10:00:00;29;0;2699;8;242;20;2066;2066;0;0,0;0;25500;2066;0
17.09.2023 11:00:00;48;0;4131;0;2769;3;5107;5107;0;0,0;0;25500;5107;0
17.09.2023 12:00:00;66;0;4143;0;5982;3;7694;7694;0;0,0;0;25500;7694;0
17.09.2023 13:00:00;84;0;4152;0;7647;0;8163;8163;0;0,0;0;25500;8163;0
17.09.2023 14:00:00;98;0;3420;0;8422;0;8038;8038;0;0,0;0;25500;8038;0
17.09.2023 15:00:00;100;0;428;13;10506;1;7382;7382;0;0,0;0;25500;7382;0
17.09.2023 16:00:00;99;0;0;17;9133;1;6407;6407;0;0,0;0;25500;6407;0
17.09.2023 17:00:00;99;0;0;17;7299;0;5692;5692;0;0,0;0;25500;5692;0
17.09.2023 18:00:00;99;0;0;17;6948;1;7720;7720;887;0,0;887;26387;7720;0
17.09.2023 19:00:00;99;0;0;17;3980;0;5954;5954;1973;0,0;1973;27473;0;5300
17.09.2023 20:00:00;97;0;0;578;1771;87;4275;4275;3120;0,0;3120;28620;0;5300
17.09.2023 21:00:00;81;0;0;3747;4;138;0;0;3614;0,0;3614;29114;0;0
17.09.2023 22:00:00;65;0;0;3496;3;3;0;0;3246;0,0;3246;28746;0;0
17.09.2023 23:00:00;49;0;0;3442;3;2;0;0;3189;0,0;3189;28689;0;0
18.09.2023 00:00:00;33;0;0;3521;4;1101;0;0;4341;0,0;4341;29841;0;0
18.09.2023 01:00:00;18;0;0;3180;2;3;0;0;2949;0,0;2949;28449;0;0
18.09.2023 02:00:00;4;0;0;3199;3;3;0;0;2960;0,0;2960;28460;0;0
18.09.2023 03:00:00;0;0;0;998;1;2116;0;0;3026;0,0;3026;28526;0;0
18.09.2023 04:00:00;0;0;0;14;0;3615;0;0;3615;0,0;3615;29115;0;0
18.09.2023 05:00:00;4;0;591;13;7;6190;2755;2755;8300;0,0;8300;33800;0;5300
18.09.2023 06:00:00;9;0;1586;644;12;19;5177;5177;4104;0,0;4104;29604;0;5300
18.09.2023 07:00:00;4;0;675;1862;14;3147;5157;5157;9241;0,0;9241;34741;5157;0
18.09.2023 08:00:00;0;0;627;1184;13;886;2636;2636;3922;0,0;3922;29422;2636;0
18.09.2023 09:00:00;2;0;518;0;0;5939;592;592;5953;0,0;5953;31453;592;0
18.09.2023 10:00:00;5;0;92;11;0;2584;768;768;3242;0,0;3242;28742;768;0
18.09.2023 11:00:00;5;0;0;15;0;2373;1667;1667;4040;0,0;4040;29540;1667;0
18.09.2023 12:00:00;5;0;1;16;7;2102;1432;1432;3523;0,0;3523;29023;1432;0
18.09.2023 13:00:00;6;0;411;145;22;1340;2319;2319;3315;0,0;3315;28815;2319;0
18.09.2023 14:00:00;17;0;2613;0;40;19;3730;3730;913;0,0;913;26413;3730;0
18.09.2023 15:00:00;32;0;3506;3;608;27;4499;4499;459;0,0;459;25959;4499;0
18.09.2023 16:00:00;48;0;3542;0;766;10;4360;4360;58;0,0;58;25558;4360;0
18.09.2023 17:00:00;63;0;3372;0;1593;10;5035;5035;237;0,0;237;25737;5035;0
18.09.2023 18:00:00;80;0;4041;0;3141;5;7952;7952;536;0,0;536;26036;7952;0
18.09.2023 19:00:00;92;0;2690;4;85;22;5562;5562;2646;0,0;2646;28146;0;5300
18.09.2023 20:00:00;96;0;1381;443;12;127;4656;4656;3741;0,0;3741;29241;0;5300
18.09.2023 21:00:00;79;0;0;3940;7;50;0;0;3685;0,0;3685;29185;0;0
18.09.2023 22:00:00;61;0;0;3872;6;138;0;0;3705;0,0;3705;29205;0;0
18.09.2023 23:00:00;45;0;0;3432;3;3;0;0;3178;0,0;3178;28678;0;0
19.09.2023 00:00:00;28;0;0;3689;3;4;0;0;3398;0,0;3398;28898;0;0
19.09.2023 01:00:00;7;0;0;4621;3;94;0;0;4294;0,0;4294;29794;0;0
19.09.2023 02:00:00;0;0;0;1632;1;2712;0;0;4183;0,0;4183;29683;0;0
19.09.2023 03:00:00;0;0;0;14;0;4241;0;0;4241;0,0;4241;29741;0;0
19.09.2023 04:00:00;0;0;0;14;0;4268;0;0;4268;0,0;4268;29768;0;0
19.09.2023 05:00:00;3;0;616;7;8;2325;2712;2712;4359;0,0;4359;29859;0;5300
19.09.2023 06:00:00;7;0;668;83;10;16;5102;5102;4454;0,0;4454;29954;0;5300
19.09.2023 07:00:00;7;0;230;215;21;24;5196;5196;5124;0,0;5124;30624;5196;0
19.09.2023 08:00:00;0;0;113;1570;10;453;3445;3445;5176;0,0;5176;30676;3445;0
19.09.2023 09:00:00;4;0;599;7;0;4109;1278;1278;4746;0,0;4746;30246;1278;0
19.09.2023 10:00:00;5;0;42;15;8;2987;2145;2145;5077;0,0;5077;30577;2145;0
19.09.2023 11:00:00;16;0;2621;35;410;84;4712;4712;1611;0,0;1611;27111;4712;0
19.09.2023 12:00:00;30;0;3327;7;2594;55;6425;6425;825;0,0;825;26325;6425;0
19.09.2023 13:00:00;46;0;3405;2;6277;18;8174;8174;0;0,0;0;25500;8174;0
19.09.2023 14:00:00;62;0;3657;35;6168;21;8705;8705;0;0,0;0;25500;8705;0
19.09.2023 15:00:00;78;0;3790;5;8530;13;10317;10317;0;0,0;0;25500;10317;0
19.09.2023 16:00:00;90;0;3128;296;4090;45;7880;7880;849;0,0;849;26349;7880;0
19.09.2023 17:00:00;99;0;2357;141;2560;39;5960;5960;1069;0,0;1069;26569;5960;0
19.09.2023 18:00:00;100;0;1012;656;2603;22;7891;7891;4864;0,0;4864;30364;7891;0
19.09.2023 19:00:00;98;0;4;331;242;13;6218;6218;6276;0,0;6276;31776;0;5300
19.09.2023 20:00:00;89;0;0;2362;9;913;4103;4103;7200;0,0;7200;32700;0;5300
19.09.2023 21:00:00;68;0;0;4937;0;2322;0;0;6817;0,0;6817;32317;0;0
19.09.2023 22:00:00;45;0;0;4956;0;1671;0;0;6165;0,0;6165;31665;0;0
19.09.2023 23:00:00;21;0;0;4965;0;806;0;0;5300;0,0;5300;30800;0;0
20.09.2023 00:00:00;0;0;0;4752;2;1667;0;0;5963;0,0;5963;31463;0;0
20.09.2023 01:00:00;0;0;0;15;0;4209;0;0;4207;0,0;4207;29707;0;0
20.09.2023 02:00:00;0;0;0;14;0;4192;0;0;4192;0,0;4192;29692;0;0
20.09.2023 03:00:00;0;0;0;14;0;4136;0;0;4136;0,0;4136;29636;0;0
20.09.2023 04:00:00;0;0;0;14;0;4779;0;0;4779;0,0;4779;30279;0;0
20.09.2023 05:00:00;3;0;448;13;4;7185;2764;2764;9457;0,0;9457;34957;0;5300
20.09.2023 06:00:00;3;0;606;804;7;194;5109;5109;5368;0,0;5368;30868;0;5300
20.09.2023 07:00:00;4;0;625;508;9;5154;5232;5232;10136;0,0;10136;35636;5232;0
20.09.2023 08:00:00;6;0;616;153;13;371;5450;5450;5275;0,0;5275;30775;5450;0
20.09.2023 09:00:00;6;0;417;586;47;49;2084;2084;2171;0,0;2171;27671;2084;0
20.09.2023 10:00:00;3;0;67;451;10;53;2041;2041;2399;0,0;2399;27899;2041;0
20.09.2023 11:00:00;15;0;2612;44;751;34;4205;4205;1024;0,0;1024;26524;4205;0
20.09.2023 12:00:00;32;0;3825;0;3698;19;6552;6552;74;0,0;74;25574;6552;0
20.09.2023 13:00:00;50;0;4149;0;7487;0;9754;9754;0;0,0;0;25500;9754;0
20.09.2023 14:00:00;68;0;4149;0;9032;0;10471;10471;0;0,0;0;25500;10471;0
20.09.2023 15:00:00;86;0;4157;0;7863;1;10125;10125;0;0,0;0;25500;10125;0
20.09.2023 16:00:00;99;0;3155;0;6489;0;8853;8853;3;0,0;3;25503;8853;0
20.09.2023 17:00:00;100;0;229;18;5512;10;6780;6780;1037;0,0;1037;26537;6780;0
20.09.2023 18:00:00;96;0;0;783;4498;49;7698;7698;3972;0,0;3972;29472;7698;0
20.09.2023 19:00:00;80;0;0;4060;13;71;5558;5558;9361;0,0;9361;34861;0;5300
20.09.2023 20:00:00;57;0;0;4943;0;1645;5126;5126;11265;0,0;11265;36765;0;5300
20.09.2023 21:00:00;34;0;0;4964;0;6386;370;370;11254;0,0;11254;36754;0;0
20.09.2023 22:00:00;11;0;0;4974;0;5513;0;0;10009;0,0;10009;35509;0;0
20.09.2023 23:00:00;0;0;0;2514;0;2636;0;0;4902;0,0;4902;30402;0;0
21.09.2023 00:00:00;0;0;0;14;0;4665;0;0;4665;0,0;4665;30165;0;0
21.09.2023 01:00:00;0;0;0;14;0;4348;0;0;4348;0,0;4348;29848;0;0
21.09.2023 02:00:00;0;0;0;14;0;4220;0;0;4220;0,0;4220;29720;0;0
21.09.2023 03:00:00;0;0;0;14;0;4215;0;0;4215;0,0;4215;29715;0;0
21.09.2023 04:00:00;0;0;0;14;0;4355;0;0;4355;0,0;4355;29855;0;0
21.09.2023 05:00:00;3;0;629;7;9;2267;2727;2727;4302;0,0;4302;29802;0;5300
21.09.2023 06:00:00;7;0;652;87;11;17;5108;5108;4481;0,0;4481;29981;0;5300
21.09.2023 07:00:00;9;0;406;141;22;22;5191;5191;4866;0,0;4866;30366;5191;0
21.09.2023 08:00:00;0;0;28;1776;1;7087;2431;2431;11080;0,0;11080;36580;2431;0
21.09.2023 09:00:00;0;0;246;0;0;13258;314;314;13272;0,0;13272;38772;314;0
21.09.2023 10:00:00;4;0;392;9;39;8657;2344;2344;10537;0,0;10537;36037;2344;0
21.09.2023 11:00:00;4;0;2;15;7;3801;3729;3729;7520;0,0;7520;33020;3729;0
21.09.2023 12:00:00;8;0;812;11;88;3788;3636;3636;6459;0,0;6459;31959;3636;0
21.09.2023 13:00:00;23;0;3649;0;1160;5;5103;5103;258;0,0;258;25758;5103;0
21.09.2023 14:00:00;31;0;1718;136;54;57;3938;3938;2228;0,0;2228;27728;3938;0
21.09.2023 15:00:00;39;0;1855;71;128;47;4243;4243;2254;0,0;2254;27754;4243;0
21.09.2023 16:00:00;44;0;1745;705;707;300;4559;4559;2928;0,0;2928;28428;4559;0
21.09.2023 17:00:00;44;0;523;409;37;34;2721;2721;2527;0,0;2527;28027;2721;0
21.09.2023 18:00:00;45;0;1194;911;29;50;5735;5735;5332;0,0;5332;30832;435;5300
21.09.2023 19:00:00;49;0;889;53;10;12;5269;5269;4374;0,0;4374;29874;0;5300
21.09.2023 20:00:00;47;0;76;505;31;33;5213;5213;5587;0,0;5587;31087;0;5300
21.09.2023 21:00:00;33;0;24;2806;18;346;2555;2555;5404;0,0;5404;30904;0;0
21.09.2023 22:00:00;10;0;0;4932;1;396;0;0;4864;0,0;4864;30364;0;0
21.09.2023 23:00:00;0;0;0;2221;0;2692;0;0;4693;0,0;4693;30193;0;0
22.09.2023 00:00:00;0;0;0;14;0;6847;0;0;6847;0,0;6847;32347;0;0
22.09.2023 01:00:00;0;0;0;14;0;6281;0;0;6281;0,0;6281;31781;0;0
22.09.2023 02:00:00;0;0;0;14;0;6083;0;0;6083;0,0;6083;31583;0;0
22.09.2023 03:00:00;0;0;0;14;0;6123;0;0;6123;0,0;6123;31623;0;0
22.09.2023 04:00:00;0;0;0;14;0;6658;0;0;6658;0,0;6658;32158;0;0
22.09.2023 05:00:00;3;0;361;14;0;9752;1819;1819;11179;0,0;11179;36679;0;0
22.09.2023 06:00:00;3;0;0;15;0;1987;5106;5106;7093;0,0;7093;32593;0;0
22.09.2023 07:00:00;3;0;31;16;13;5629;5182;5182;10756;0,0;10756;36256;5182;0
22.09.2023 08:00:00;5;0;130;11;5;3266;2363;2363;5470;0,0;5470;30970;2363;0
22.09.2023 09:00:00;5;0;0;15;0;5965;283;283;6248;0,0;6248;31748;283;0
22.09.2023 10:00:00;4;0;0;15;0;2642;1345;1345;3988;0,0;3988;29488;1345;0
22.09.2023 11:00:00;6;0;565;205;31;1254;2156;2156;2960;0,0;2960;28460;2156;0
22.09.2023 12:00:00;3;0;671;1052;14;1808;1520;1520;3570;0,0;3570;29070;1520;0
22.09.2023 13:00:00;16;0;2747;5;3664;1053;6864;6864;1614;0,0;1614;27114;6864;0
22.09.2023 14:00:00;34;0;4143;0;12607;1;14672;14672;0;0,0;0;25500;14672;0
22.09.2023 15:00:00;51;0;3676;0;4114;18;8000;8000;543;0,0;543;26043;8000;0
22.09.2023 16:00:00;56;0;1556;357;1001;22;3752;3752;1453;0,0;1453;26953;3752;0
22.09.2023 17:00:00;68;0;2829;3;2287;15;5305;5305;569;0,0;569;26069;5305;0
22.09.2023 18:00:00;64;0;1184;1952;612;805;2338;2338;3219;0,0;3219;28719;2338;0
22.09.2023 19:00:00;43;0;0;4634;4;745;253;253;5218;0,0;5218;30718;0;0
22.09.2023 20:00:00;44;0;976;764;10;9;4247;4247;3911;0,0;3911;29411;0;5300
22.09.2023 21:00:00;47;0;748;109;12;16;5109;5109;4409;0,0;4409;29909;0;5300
22.09.2023 22:00:00;46;0;531;729;8;40;4314;4314;4439;0,0;4439;29939;0;5300
22.09.2023 23:00:00;26;0;0;4250;4;157;0;0;4047;0,0;4047;29547;0;0
23.09.2023 00:00:00;5;0;0;4514;3;1146;0;0;5252;0,0;5252;30752;0;0
23.09.2023 01:00:00;0;0;0;1270;0;3340;0;0;4483;0,0;4483;29983;0;0
23.09.2023 02:00:00;0;0;0;14;0;4678;0;0;4678;0,0;4678;30178;0;0
23.09.2023 03:00:00;0;0;0;14;0;3863;0;0;3863;0,0;3863;29363;0;0
23.09.2023 04:00:00;0;0;0;14;0;4464;0;0;4464;0,0;4464;29964;0;0
23.09.2023 05:00:00;0;0;0;14;0;9098;0;0;9098;0,0;9098;34598;0;0
23.09.2023 06:00:00;5;0;863;6;19;1784;4260;4260;5095;0,0;5095;30595;0;0
23.09.2023 07:00:00;3;0;596;1129;5;5542;5172;5172;11079;0,0;11079;36579;5172;0
23.09.2023 08:00:00;9;0;1255;2;20;450;5356;5356;4455;0,0;4455;29955;5356;0
23.09.2023 09:00:00;19;0;2410;0;34;33;6133;6133;3569;0,0;3569;29069;6133;0
23.09.2023 10:00:00;37;0;3877;16;1348;13;7028;7028;1525;0,0;1525;27025;7028;0
23.09.2023 11:00:00;56;0;4147;0;6855;0;10216;10216;0;0,0;0;25500;10216;0
23.09.2023 12:00:00;72;0;4042;0;9383;7;12517;12517;15;0,0;15;25515;12517;0
23.09.2023 13:00:00;90;0;4007;0;11514;11;14752;14752;685;0,0;685;26185;14752;0
23.09.2023 14:00:00;100;0;2495;1;12790;5;14047;14047;177;0,0;177;25677;14047;0
23.09.2023 15:00:00;100;0;0;38;9910;56;8325;8325;315;0,0;315;25815;8325;0
23.09.2023 16:00:00;99;0;0;172;5284;10;4934;4934;606;0,0;606;26106;4934;0
23.09.2023 17:00:00;100;0;994;696;2672;11;3855;3855;975;0,0;975;26475;3855;0
23.09.2023 18:00:00;100;0;0;24;4301;9;6651;6651;2361;0,0;2361;27861;6651;0
23.09.2023 19:00:00;100;0;0;472;1904;32;5765;5765;4324;0,0;4324;29824;0;5300
23.09.2023 20:00:00;93;0;110;1322;37;41;5092;5092;6217;0,0;6217;31717;0;5300
23.09.2023 21:00:00;91;0;287;760;16;56;5082;5082;5529;0,0;5529;31029;0;5300
23.09.2023 22:00:00;92;0;326;122;15;14;5180;5180;4929;0,0;4929;30429;0;5300
23.09.2023 23:00:00;93;0;473;86;17;17;5098;5098;4661;0,0;4661;30161;0;5300
24.09.2023 00:00:00;92;0;534;963;6;9;4033;4033;4358;0,0;4358;29858;0;5300
24.09.2023 01:00:00;75;0;0;4103;3;27;0;0;3813;0,0;3813;29313;0;0
24.09.2023 02:00:00;55;0;0;4210;3;88;0;0;3958;0,0;3958;29458;0;0
24.09.2023 03:00:00;37;0;0;3988;3;3;0;0;3670;0,0;3670;29170;0;0
24.09.2023 04:00:00;18;0;0;4069;3;3;0;0;3735;0,0;3735;29235;0;0
24.09.2023 05:00:00;11;0;636;1947;8;91;2702;2702;3890;0,0;3890;29390;0;5300
24.09.2023 06:00:00;17;0;1081;0;8;8;5203;5203;4047;0,0;4047;29547;0;5300
24.09.2023 07:00:00;22;0;1032;79;10;14;5087;5087;4061;0,0;4061;29561;5087;0
24.09.2023 08:00:00;30;0;1662;0;8;7;5214;5214;3453;0,0;3453;28953;5214;0
24.09.2023 09:00:00;44;0;2962;18;47;28;5800;5800;2626;0,0;2626;28126;5800;0
24.09.2023 10:00:00;62;0;4147;0;2303;0;6648;6648;312;0,0;312;25812;6648;0
24.09.2023 11:00:00;80;0;4152;0;7965;0;10317;10317;0;0,0;0;25500;10317;0
24.09.2023 12:00:00;96;0;3840;0;11572;1;13419;13419;0;0,0;0;25500;13419;0
24.09.2023 13:00:00;100;0;923;9;18144;0;14944;14944;0;0,0;0;25500;14944;0
24.09.2023 14:00:00;100;0;0;17;19866;0;15386;15386;0;0,0;0;25500;15386;0
24.09.2023 15:00:00;99;0;0;17;14941;0;10491;10491;0;0,0;0;25500;10491;0
24.09.2023 16:00:00;99;0;0;17;12584;0;8939;8939;0;0,0;0;25500;8939;0
24.09.2023 17:00:00;99;0;0;17;9056;2;6840;6840;0;0,0;0;25500;6840;0
